"","timestamp_datetime","GC1_PM2_5","GC2_PM2_5","GC3_PM2_5","GC4_PM2_5","GC5_PM2_5","GC6_PM2_5","GC7_PM2_5","GC8_PM2_5","GC9_PM2_5","GC10_PM2_5"
"288157",2024-03-14 08:02:36,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA
"288174",2024-03-14 08:02:53,NA,NA,NA,NA,NA,NA,NA,NA,0.68,NA
"288178",2024-03-14 08:02:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"288181",2024-03-14 08:03:00,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA
"288187",2024-03-14 08:03:06,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA
"288205",2024-03-14 08:03:24,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA
"288213",2024-03-14 08:03:32,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288248",2024-03-14 08:04:07,NA,NA,NA,NA,NA,0.59,NA,NA,NA,NA
"288269",2024-03-14 08:04:28,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA
"288273",2024-03-14 08:04:32,NA,NA,NA,NA,NA,NA,NA,0.69,NA,NA
"288277",2024-03-14 08:04:36,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA
"288294",2024-03-14 08:04:53,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA
"288298",2024-03-14 08:04:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28
"288301",2024-03-14 08:05:00,NA,NA,NA,NA,NA,NA,0.16,NA,NA,NA
"288307",2024-03-14 08:05:06,NA,NA,NA,0.67,NA,NA,NA,NA,NA,NA
"288325",2024-03-14 08:05:24,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"288333",2024-03-14 08:05:32,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288368",2024-03-14 08:06:07,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"288389",2024-03-14 08:06:28,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA
"288393",2024-03-14 08:06:32,NA,NA,NA,NA,NA,NA,NA,0.77,NA,NA
"288397",2024-03-14 08:06:36,NA,0.76,NA,NA,NA,NA,NA,NA,NA,NA
"288414",2024-03-14 08:06:53,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA
"288418",2024-03-14 08:06:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9
"288421",2024-03-14 08:07:00,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA
"288427",2024-03-14 08:07:06,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA
"288433",2024-03-14 08:07:12,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288445",2024-03-14 08:07:24,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA
"288469",2024-03-14 08:07:48,NA,NA,NA,NA,NA,0.74,NA,NA,NA,NA
"288490",2024-03-14 08:08:09,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA
"288493",2024-03-14 08:08:12,NA,NA,NA,NA,NA,NA,NA,1.47,NA,NA
"288498",2024-03-14 08:08:17,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA
"288515",2024-03-14 08:08:34,NA,NA,NA,NA,NA,NA,NA,NA,0.96,NA
"288519",2024-03-14 08:08:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53
"288522",2024-03-14 08:08:41,NA,NA,NA,NA,NA,NA,0.64,NA,NA,NA
"288529",2024-03-14 08:08:48,NA,NA,NA,1.02,NA,NA,NA,NA,NA,NA
"288553",2024-03-14 08:09:12,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288565",2024-03-14 08:09:24,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA
"288589",2024-03-14 08:09:48,NA,NA,NA,NA,NA,1.14,NA,NA,NA,NA
"288610",2024-03-14 08:10:09,NA,NA,NA,NA,0.59,NA,NA,NA,NA,NA
"288613",2024-03-14 08:10:12,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA
"288618",2024-03-14 08:10:17,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA
"288635",2024-03-14 08:10:34,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA
"288639",2024-03-14 08:10:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64
"288642",2024-03-14 08:10:41,NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA
"288649",2024-03-14 08:10:48,NA,NA,NA,0.95,NA,NA,NA,NA,NA,NA
"288673",2024-03-14 08:11:12,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288685",2024-03-14 08:11:24,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA
"288709",2024-03-14 08:11:48,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA
"288730",2024-03-14 08:12:09,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA
"288733",2024-03-14 08:12:12,NA,NA,NA,NA,NA,NA,NA,0.89,NA,NA
"288738",2024-03-14 08:12:17,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA
"288755",2024-03-14 08:12:34,NA,NA,NA,NA,NA,NA,NA,NA,0.57,NA
"288759",2024-03-14 08:12:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14
"288762",2024-03-14 08:12:41,NA,NA,NA,NA,NA,NA,1.23,NA,NA,NA
"288769",2024-03-14 08:12:48,NA,NA,NA,1.07,NA,NA,NA,NA,NA,NA
"288785",2024-03-14 08:13:04,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA
"288793",2024-03-14 08:13:12,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288829",2024-03-14 08:13:48,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA
"288850",2024-03-14 08:14:09,NA,NA,NA,NA,0.91,NA,NA,NA,NA,NA
"288853",2024-03-14 08:14:12,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA
"288858",2024-03-14 08:14:17,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA
"288875",2024-03-14 08:14:34,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA
"288879",2024-03-14 08:14:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
"288882",2024-03-14 08:14:41,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA
"288889",2024-03-14 08:14:48,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA
"288905",2024-03-14 08:15:04,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA
"288913",2024-03-14 08:15:12,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288949",2024-03-14 08:15:48,NA,NA,NA,NA,NA,0.59,NA,NA,NA,NA
"288970",2024-03-14 08:16:09,NA,NA,NA,NA,0.83,NA,NA,NA,NA,NA
"288973",2024-03-14 08:16:12,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA
"288978",2024-03-14 08:16:17,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA
"288995",2024-03-14 08:16:34,NA,NA,NA,NA,NA,NA,NA,NA,0.69,NA
"288999",2024-03-14 08:16:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51
"289002",2024-03-14 08:16:41,NA,NA,NA,NA,NA,NA,0.59,NA,NA,NA
"289009",2024-03-14 08:16:48,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA
"289025",2024-03-14 08:17:04,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA
"289033",2024-03-14 08:17:12,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289069",2024-03-14 08:17:48,NA,NA,NA,NA,NA,0.86,NA,NA,NA,NA
"289090",2024-03-14 08:18:09,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA
"289093",2024-03-14 08:18:12,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA
"289098",2024-03-14 08:18:17,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA
"289115",2024-03-14 08:18:34,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA
"289119",2024-03-14 08:18:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44
"289122",2024-03-14 08:18:41,NA,NA,NA,NA,NA,NA,0.17,NA,NA,NA
"289129",2024-03-14 08:18:48,NA,NA,NA,0.97,NA,NA,NA,NA,NA,NA
"289145",2024-03-14 08:19:04,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA
"289153",2024-03-14 08:19:12,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289189",2024-03-14 08:19:48,NA,NA,NA,NA,NA,0.69,NA,NA,NA,NA
"289210",2024-03-14 08:20:09,NA,NA,NA,NA,0.93,NA,NA,NA,NA,NA
"289213",2024-03-14 08:20:12,NA,NA,NA,NA,NA,NA,NA,0.95,NA,NA
"289218",2024-03-14 08:20:17,NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA
"289235",2024-03-14 08:20:34,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA
"289239",2024-03-14 08:20:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29
"289242",2024-03-14 08:20:41,NA,NA,NA,NA,NA,NA,0.52,NA,NA,NA
"289249",2024-03-14 08:20:48,NA,NA,NA,0.39,NA,NA,NA,NA,NA,NA
"289265",2024-03-14 08:21:04,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA
"289273",2024-03-14 08:21:12,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289309",2024-03-14 08:21:48,NA,NA,NA,NA,NA,0.62,NA,NA,NA,NA
"289330",2024-03-14 08:22:09,NA,NA,NA,NA,0.59,NA,NA,NA,NA,NA
"289333",2024-03-14 08:22:12,NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA
"289338",2024-03-14 08:22:17,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA
"289355",2024-03-14 08:22:34,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA
"289359",2024-03-14 08:22:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61
"289362",2024-03-14 08:22:41,NA,NA,NA,NA,NA,NA,0.82,NA,NA,NA
"289369",2024-03-14 08:22:48,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA
"289385",2024-03-14 08:23:04,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA
"289393",2024-03-14 08:23:12,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289429",2024-03-14 08:23:48,NA,NA,NA,NA,NA,0.53,NA,NA,NA,NA
"289450",2024-03-14 08:24:09,NA,NA,NA,NA,0.96,NA,NA,NA,NA,NA
"289453",2024-03-14 08:24:12,NA,NA,NA,NA,NA,NA,NA,1.16,NA,NA
"289458",2024-03-14 08:24:17,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA
"289475",2024-03-14 08:24:34,NA,NA,NA,NA,NA,NA,NA,NA,1.05,NA
"289479",2024-03-14 08:24:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9
"289482",2024-03-14 08:24:41,NA,NA,NA,NA,NA,NA,1.02,NA,NA,NA
"289489",2024-03-14 08:24:48,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA
"289505",2024-03-14 08:25:04,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA
"289513",2024-03-14 08:25:12,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289549",2024-03-14 08:25:48,NA,NA,NA,NA,NA,0.83,NA,NA,NA,NA
"289570",2024-03-14 08:26:09,NA,NA,NA,NA,1.44,NA,NA,NA,NA,NA
"289573",2024-03-14 08:26:12,NA,NA,NA,NA,NA,NA,NA,1.27,NA,NA
"289578",2024-03-14 08:26:17,NA,0.93,NA,NA,NA,NA,NA,NA,NA,NA
"289595",2024-03-14 08:26:34,NA,NA,NA,NA,NA,NA,NA,NA,1.14,NA
"289599",2024-03-14 08:26:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14
"289602",2024-03-14 08:26:41,NA,NA,NA,NA,NA,NA,0.95,NA,NA,NA
"289609",2024-03-14 08:26:48,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA
"289614",2024-03-14 08:26:53,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289625",2024-03-14 08:27:04,NA,NA,0.77,NA,NA,NA,NA,NA,NA,NA
"289649",2024-03-14 08:27:28,NA,NA,NA,NA,NA,1.09,NA,NA,NA,NA
"289670",2024-03-14 08:27:49,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"289674",2024-03-14 08:27:53,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA
"289679",2024-03-14 08:27:58,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA
"289696",2024-03-14 08:28:15,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA
"289700",2024-03-14 08:28:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74
"289703",2024-03-14 08:28:22,NA,NA,NA,NA,NA,NA,0.87,NA,NA,NA
"289710",2024-03-14 08:28:29,NA,NA,NA,0.63,NA,NA,NA,NA,NA,NA
"289734",2024-03-14 08:28:53,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289745",2024-03-14 08:29:04,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA
"289769",2024-03-14 08:29:28,NA,NA,NA,NA,NA,0.39,NA,NA,NA,NA
"289790",2024-03-14 08:29:49,NA,NA,NA,NA,0.58,NA,NA,NA,NA,NA
"289794",2024-03-14 08:29:53,NA,NA,NA,NA,NA,NA,NA,1.31,NA,NA
"289799",2024-03-14 08:29:58,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA
"289816",2024-03-14 08:30:15,NA,NA,NA,NA,NA,NA,NA,NA,0.59,NA
"289820",2024-03-14 08:30:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83
"289823",2024-03-14 08:30:22,NA,NA,NA,NA,NA,NA,0.19,NA,NA,NA
"289830",2024-03-14 08:30:29,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA
"289854",2024-03-14 08:30:53,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289865",2024-03-14 08:31:04,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"289889",2024-03-14 08:31:28,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA
"289910",2024-03-14 08:31:49,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA
"289914",2024-03-14 08:31:53,NA,NA,NA,NA,NA,NA,NA,1.02,NA,NA
"289919",2024-03-14 08:31:58,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA
"289936",2024-03-14 08:32:15,NA,NA,NA,NA,NA,NA,NA,NA,0.66,NA
"289940",2024-03-14 08:32:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31
"289943",2024-03-14 08:32:22,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA
"289950",2024-03-14 08:32:29,NA,NA,NA,0.74,NA,NA,NA,NA,NA,NA
"289966",2024-03-14 08:32:45,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"289974",2024-03-14 08:32:53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290009",2024-03-14 08:33:28,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA
"290030",2024-03-14 08:33:49,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA
"290034",2024-03-14 08:33:53,NA,NA,NA,NA,NA,NA,NA,0.86,NA,NA
"290039",2024-03-14 08:33:58,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"290056",2024-03-14 08:34:15,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA
"290060",2024-03-14 08:34:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"290063",2024-03-14 08:34:22,NA,NA,NA,NA,NA,NA,0.27,NA,NA,NA
"290070",2024-03-14 08:34:29,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA
"290086",2024-03-14 08:34:45,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA
"290094",2024-03-14 08:34:53,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290129",2024-03-14 08:35:28,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA
"290150",2024-03-14 08:35:49,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA
"290154",2024-03-14 08:35:53,NA,NA,NA,NA,NA,NA,NA,0.76,NA,NA
"290159",2024-03-14 08:35:58,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA
"290176",2024-03-14 08:36:15,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA
"290180",2024-03-14 08:36:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29
"290183",2024-03-14 08:36:22,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA
"290190",2024-03-14 08:36:29,NA,NA,NA,0.28,NA,NA,NA,NA,NA,NA
"290206",2024-03-14 08:36:45,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA
"290214",2024-03-14 08:36:53,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290249",2024-03-14 08:37:28,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA
"290270",2024-03-14 08:37:49,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA
"290274",2024-03-14 08:37:53,NA,NA,NA,NA,NA,NA,NA,0.83,NA,NA
"290279",2024-03-14 08:37:58,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA
"290296",2024-03-14 08:38:15,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"290300",2024-03-14 08:38:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46
"290303",2024-03-14 08:38:22,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"290310",2024-03-14 08:38:29,NA,NA,NA,0.76,NA,NA,NA,NA,NA,NA
"290326",2024-03-14 08:38:45,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA
"290334",2024-03-14 08:38:53,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290369",2024-03-14 08:39:28,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA
"290390",2024-03-14 08:39:49,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA
"290394",2024-03-14 08:39:53,NA,NA,NA,NA,NA,NA,NA,0.93,NA,NA
"290399",2024-03-14 08:39:58,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA
"290416",2024-03-14 08:40:15,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA
"290420",2024-03-14 08:40:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52
"290423",2024-03-14 08:40:22,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA
"290430",2024-03-14 08:40:29,NA,NA,NA,1.07,NA,NA,NA,NA,NA,NA
"290446",2024-03-14 08:40:45,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA
"290454",2024-03-14 08:40:53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290489",2024-03-14 08:41:28,NA,NA,NA,NA,NA,0.64,NA,NA,NA,NA
"290510",2024-03-14 08:41:49,NA,NA,NA,NA,0.47,NA,NA,NA,NA,NA
"290514",2024-03-14 08:41:53,NA,NA,NA,NA,NA,NA,NA,0.84,NA,NA
"290519",2024-03-14 08:41:58,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA
"290536",2024-03-14 08:42:15,NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA
"290540",2024-03-14 08:42:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61
"290543",2024-03-14 08:42:22,NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA
"290550",2024-03-14 08:42:29,NA,NA,NA,1.16,NA,NA,NA,NA,NA,NA
"290566",2024-03-14 08:42:45,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA
"290574",2024-03-14 08:42:53,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290609",2024-03-14 08:43:28,NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA
"290630",2024-03-14 08:43:49,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA
"290634",2024-03-14 08:43:53,NA,NA,NA,NA,NA,NA,NA,1.05,NA,NA
"290639",2024-03-14 08:43:58,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA
"290656",2024-03-14 08:44:15,NA,NA,NA,NA,NA,NA,NA,NA,0.84,NA
"290660",2024-03-14 08:44:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81
"290663",2024-03-14 08:44:22,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"290670",2024-03-14 08:44:29,NA,NA,NA,0.96,NA,NA,NA,NA,NA,NA
"290686",2024-03-14 08:44:45,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA
"290694",2024-03-14 08:44:53,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290729",2024-03-14 08:45:28,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA
"290750",2024-03-14 08:45:49,NA,NA,NA,NA,0.72,NA,NA,NA,NA,NA
"290754",2024-03-14 08:45:53,NA,NA,NA,NA,NA,NA,NA,1.12,NA,NA
"290759",2024-03-14 08:45:58,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA
"290776",2024-03-14 08:46:15,NA,NA,NA,NA,NA,NA,NA,NA,0.78,NA
"290780",2024-03-14 08:46:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98
"290783",2024-03-14 08:46:22,NA,NA,NA,NA,NA,NA,0.73,NA,NA,NA
"290790",2024-03-14 08:46:29,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA
"290795",2024-03-14 08:46:34,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290806",2024-03-14 08:46:45,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA
"290830",2024-03-14 08:47:09,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA
"290850",2024-03-14 08:47:29,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA
"290854",2024-03-14 08:47:33,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA
"290876",2024-03-14 08:47:55,NA,NA,NA,NA,NA,NA,NA,NA,0.91,NA
"290881",2024-03-14 08:48:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8
"290891",2024-03-14 08:48:10,NA,NA,NA,1.07,NA,NA,NA,NA,NA,NA
"290915",2024-03-14 08:48:34,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290926",2024-03-14 08:48:45,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"290950",2024-03-14 08:49:09,NA,NA,NA,NA,NA,0.73,NA,NA,NA,NA
"290970",2024-03-14 08:49:29,NA,NA,NA,NA,0.92,NA,NA,NA,NA,NA
"290974",2024-03-14 08:49:33,NA,NA,NA,NA,NA,NA,NA,1.36,NA,NA
"290996",2024-03-14 08:49:55,NA,NA,NA,NA,NA,NA,NA,NA,1.03,NA
"291001",2024-03-14 08:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56
"291011",2024-03-14 08:50:10,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA
"291035",2024-03-14 08:50:34,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291046",2024-03-14 08:50:45,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA
"291070",2024-03-14 08:51:09,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA
"291090",2024-03-14 08:51:29,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA
"291094",2024-03-14 08:51:33,NA,NA,NA,NA,NA,NA,NA,0.86,NA,NA
"291116",2024-03-14 08:51:55,NA,NA,NA,NA,NA,NA,NA,NA,0.63,NA
"291121",2024-03-14 08:52:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"291131",2024-03-14 08:52:10,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA
"291146",2024-03-14 08:52:25,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA
"291155",2024-03-14 08:52:34,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291190",2024-03-14 08:53:09,NA,NA,NA,NA,NA,0.71,NA,NA,NA,NA
"291210",2024-03-14 08:53:29,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA
"291214",2024-03-14 08:53:33,NA,NA,NA,NA,NA,NA,NA,0.91,NA,NA
"291236",2024-03-14 08:53:55,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA
"291241",2024-03-14 08:54:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54
"291251",2024-03-14 08:54:10,NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA
"291266",2024-03-14 08:54:25,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA
"291275",2024-03-14 08:54:34,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291310",2024-03-14 08:55:09,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA
"291330",2024-03-14 08:55:29,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA
"291334",2024-03-14 08:55:33,NA,NA,NA,NA,NA,NA,NA,0.69,NA,NA
"291356",2024-03-14 08:55:55,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA
"291361",2024-03-14 08:56:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14
"291371",2024-03-14 08:56:10,NA,NA,NA,0.27,NA,NA,NA,NA,NA,NA
"291386",2024-03-14 08:56:25,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA
"291395",2024-03-14 08:56:34,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291430",2024-03-14 08:57:09,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA
"291450",2024-03-14 08:57:29,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA
"291454",2024-03-14 08:57:33,NA,NA,NA,NA,NA,NA,NA,0.88,NA,NA
"291476",2024-03-14 08:57:55,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA
"291481",2024-03-14 08:58:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"291491",2024-03-14 08:58:10,NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA
"291506",2024-03-14 08:58:25,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA
"291515",2024-03-14 08:58:34,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291550",2024-03-14 08:59:09,NA,NA,NA,NA,NA,0.59,NA,NA,NA,NA
"291570",2024-03-14 08:59:29,NA,NA,NA,NA,0.47,NA,NA,NA,NA,NA
"291574",2024-03-14 08:59:33,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA
"291596",2024-03-14 08:59:55,NA,NA,NA,NA,NA,NA,NA,NA,0.83,NA
"291601",2024-03-14 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78
"291611",2024-03-14 09:00:10,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA
"291626",2024-03-14 09:00:25,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA
"291635",2024-03-14 09:00:34,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291670",2024-03-14 09:01:09,NA,NA,NA,NA,NA,0.14,NA,NA,NA,NA
"291690",2024-03-14 09:01:29,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA
"291694",2024-03-14 09:01:33,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA
"291716",2024-03-14 09:01:55,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA
"291721",2024-03-14 09:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38
"291731",2024-03-14 09:02:10,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA
