,GC-1,GC-2,GC-3,GC-4,GC-5,GC-6,GC-7,GC-8
5025,2.614,1.91,2.294,0.148,0.6809999999999999,0.378,0.384,1.23
5026,2.506,2.08,2.142,0.074,0.979,0.353,0.843,1.167
5027,2.387,2.044,2.202,0.393,1.188,0.4479999999999999,1.004,1.32
5028,2.395,2.6210000000000004,2.257,0.346,1.205,0.5700000000000001,0.663,1.294
5029,2.373,3.005,2.744,0.392,0.843,1.636,0.881,1.223
5030,2.396,3.155,2.918,0.356,0.78,1.987,1.102,1.17
5031,2.579,3.189,3.0925,0.341,1.436,2.867,0.641,1.134
5032,2.193,3.028,3.402,0.413,0.885,0.704,0.544,1.193
5033,2.258,2.821,3.314,0.361,1.1960000000000002,0.5800000000000001,0.649,1.255
5034,2.342,3.144,3.167,0.304,1.04,0.895,0.683,1.297
5035,2.013,3.055,3.194,0.3979999999999999,1.4260000000000002,0.548,0.6779999999999999,1.431
5036,2.008,2.7960000000000003,3.208,0.3189999999999999,0.551,0.643,0.616,1.3090000000000002
5037,1.981,2.849,3.044,0.446,1.01,0.538,0.63,1.129
5038,2.101,2.512,2.963,0.482,0.939,0.591,0.431,1.416
5039,1.881,2.5540000000000003,2.7510000000000003,0.424,0.946,0.624,0.7729999999999999,1.464
5040,2.377,2.531,2.522,0.607,1.108,0.673,0.819,1.555
5041,1.942,2.756,2.481,1.4300000000000002,0.6699999999999999,0.7849999999999999,0.573,1.395
5042,2.105,2.309,2.486,1.47,0.695,1.366,0.567,1.567
5043,2.048,3.422,2.237,1.5590000000000002,0.718,1.448,0.59,1.537
5044,1.892,6.08,2.185,1.852,0.793,1.3170000000000002,0.868,1.462
5045,1.906,5.98,2.037,1.042,0.815,1.237,0.985,1.539
5046,1.828,6.1850000000000005,2.102,0.639,0.499,1.2240000000000002,0.913,1.448
5047,1.864,5.053,2.077,0.534,0.798,1.274,0.6739999999999999,1.79
5048,1.705,4.198,2.084,0.505,0.967,1.0750000000000002,0.782,1.757
5049,1.5590000000000002,4.914,2.226,0.498,1.0470000000000002,1.008,1.081,1.731
5050,1.267,5.289,2.164,0.538,1.272,1.281,1.068,1.738
5051,1.489,5.68,2.046,0.503,1.234,1.078,1.149,1.915
5052,1.476,5.366,1.752,0.516,0.914,1.072,1.047,1.901
5053,1.531,4.91,2.141,0.601,0.835,0.98,1.071,1.765
5054,1.4289999999999998,4.732,2.037,0.608,1.197,1.05,1.276,1.6789999999999998
5055,1.511,3.729,1.894,0.738,1.187,0.891,1.516,1.636
5056,1.436,3.436,1.899,0.756,1.128,0.851,1.524,1.829
5057,1.739,3.484,1.69,0.534,1.449,0.772,1.439,2.245
5058,1.559,2.962,1.739,0.6960000000000001,1.7,0.8340000000000001,1.387,2.863
5059,1.766,2.9130000000000003,1.953,0.769,1.994,0.982,1.348,3.1870000000000003
5060,1.7120000000000002,2.9850000000000003,1.83,0.613,1.804,0.893,1.481,3.988
5061,1.526,2.613,1.925,0.829,2.261,0.872,1.273,3.812
5062,1.67,3.023,1.811,0.7529999999999999,1.789,0.979,1.35,3.56
5063,1.47,3.808,1.7759999999999998,0.7985,2.159,1.019,1.274,4.052
5064,1.408,3.047,1.869,0.8919999999999999,1.956,0.923,1.246,4.007
5065,1.576,3.67,1.724,0.927,2.06,0.817,1.25,3.64
5066,1.392,3.224,1.693,0.663,1.895,0.914,1.1960000000000002,3.471
5067,1.49,1.844,1.693,0.826,1.932,0.8520000000000001,1.188,3.811
5068,1.388,2.115,1.591,0.9165,2.003,0.837,1.166,3.806
5069,1.6960000000000002,2.039,1.835,0.724,2.027,0.8240000000000001,1.161,3.303
5070,1.617,2.423,1.557,0.615,1.992,0.8009999999999999,1.273,2.547
5071,1.514,2.024,1.65,0.905,2.081,0.862,1.414,1.965
5072,1.71,2.515,1.756,0.868,2.166,0.723,1.178,1.564
5073,1.719,3.418,1.622,0.895,2.019,0.868,1.202,1.604
5074,2.106,3.466,1.869,0.7010000000000001,2.277,0.8540000000000001,1.199,1.096
5075,2.454,3.332,1.607,0.8025,2.064,0.76,1.052,1.034
5076,1.906,2.915,1.699,0.866,2.074,0.8049999999999999,1.016,0.893
5077,1.919,2.816,1.713,0.74,2.154,0.8600000000000001,1.163,1.102
5078,2.071,2.56,1.5750000000000002,0.941,2.183,0.886,1.225,1.102
5079,2.269,2.827,1.666,0.903,2.341,0.845,1.323,1.264
5080,2.411,2.941,1.73,0.94,2.306,0.8500000000000001,1.226,0.812
5081,2.418,4.223000000000001,2.35,1.195,2.595,0.87,1.042,0.999
5082,2.438,4.896000000000001,1.636,0.8759999999999999,2.375,0.7,1.218,0.978
5083,2.561,5.29,1.745,0.977,2.336,0.6950000000000001,1.126,1.165
5084,2.2270000000000003,5.282,1.599,1.155,2.255,0.637,1.262,0.972
5085,2.3360000000000003,4.686,2.039,1.07,2.163,0.6619999999999999,1.133,0.744
5086,2.582,3.806,1.686,1.032,2.121,0.612,1.129,0.622
5087,2.553,3.09,1.718,1.228,2.187,0.527,1.1789999999999998,0.62
5088,2.101,2.391,1.716,1.147,1.823,0.714,1.308,0.6990000000000001
5089,2.678,2.428,1.642,1.193,1.945,0.601,1.259,0.495
5090,1.5870000000000002,2.4130000000000003,1.637,1.357,1.851,0.708,1.216,0.585
5091,1.535,3.285,1.6800000000000002,1.209,1.643,0.7230000000000001,1.259,0.51
5092,1.515,3.129,1.786,1.407,1.812,0.548,1.275,0.394
5093,1.0,2.948,1.828,1.3450000000000002,1.844,0.593,1.281,0.477
5094,1.048,2.49,1.812,1.198,1.795,0.391,1.1720000000000002,0.698
5095,0.889,2.3920000000000003,2.822,1.291,1.769,0.4539999999999999,1.339,0.47
5096,0.771,2.103,1.724,1.347,1.585,1.245,1.406,0.469
5097,0.926,2.063,1.6880000000000002,1.432,1.736,2.269,1.258,0.729
5098,0.6639999999999999,2.037,1.867,0.66,1.812,2.264,1.221,0.577
5099,0.6839999999999999,2.084,1.952,0.636,1.704,2.858,1.31,0.394
5100,0.545,2.241,2.1180000000000003,0.919,1.609,2.017,1.285,0.365
5101,0.538,1.794,2.031,0.941,1.6720000000000002,1.585,1.166,0.222
5102,0.544,1.844,1.864,0.685,1.675,0.669,1.103,0.238
5103,0.468,2.052,1.797,0.64,1.663,0.1639999999999999,1.147,0.16
5104,0.65,1.926,1.772,0.715,1.471,0.3269999999999999,1.146,0.179
5105,0.311,1.594,2.274,0.5800000000000001,1.562,0.177,1.237,0.212
5106,0.594,1.882,1.528,0.412,1.589,0.219,1.146,0.232
5107,0.737,1.558,1.787,0.3219999999999999,1.601,0.16,1.15,0.1929999999999999
5108,0.539,1.479,1.777,0.208,1.67,0.211,1.146,0.21
5109,0.431,1.55,1.77,0.099,1.549,0.11,1.295,0.194
5110,0.621,1.365,1.921,0.19,1.8,0.057,1.127,0.175
5111,0.49,1.531,1.785,0.277,1.627,0.118,1.113,0.121
5112,0.4569999999999999,1.498,1.634,0.22,1.65,0.121,1.271,0.0
5113,0.31,1.661,1.616,0.182,1.614,0.067,1.234,0.0
5114,0.283,1.591,1.6989999999999998,0.179,1.7160000000000002,0.054,1.338,0.011
5115,0.372,1.5670000000000002,1.848,0.271,1.659,0.097,1.1840000000000002,0.049
5116,0.404,1.478,1.851,0.552,1.537,0.056,1.374,0.022
5117,0.5730000000000001,1.586,2.633,0.409,1.702,0.051,1.377,0.008
5118,0.616,1.29,1.689,0.277,1.727,0.062,1.249,0.007
5119,0.67,1.452,1.963,0.151,1.765,0.05,1.327,0.0569999999999999
5120,0.499,1.399,1.4409999999999998,0.2,2.021,0.175,1.077,0.013
5121,0.316,1.434,1.709,0.131,1.954,0.041,0.951,0.003
5122,0.256,1.455,2.313,0.303,2.04,0.043,1.068,0.004
5123,0.418,1.661,2.777,0.039,1.988,0.056,1.252,0.153
5124,0.7150000000000001,1.374,1.543,0.074,2.022,0.042,1.339,0.266
5125,0.19,1.609,1.715,0.0849999999999999,2.076,0.014,1.208,0.18
5126,0.5609999999999999,1.358,2.433,0.068,2.0,0.0,1.224,0.313
5127,0.202,1.173,2.4530000000000003,0.071,2.125,0.019,1.213,0.224
5128,0.184,1.464,1.469,0.075,2.0565,0.047,1.029,0.332
5129,0.19,1.496,1.77,0.05,2.335,0.014,1.106,0.3979999999999999
5130,0.25,1.538,3.167,0.0289999999999999,2.3,0.002,1.088,0.381
5131,0.257,1.492,4.7925,0.131,2.8275,0.0,1.045,0.618
5132,0.195,1.677,1.5590000000000002,0.045,2.899,0.01,1.326,0.7270000000000001
5133,0.45,1.58,1.534,0.022,3.1630000000000003,0.08,0.961,0.643
5134,0.29,1.209,1.5739999999999998,0.048,3.39,0.007,1.122,0.665
5135,0.088,0.935,1.5815,0.105,2.801,0.0,1.148,0.722
5136,0.472,0.832,1.319,0.14,2.157,0.0,1.088,0.671
5137,0.432,1.073,1.31,0.128,1.6075,0.012,0.939,0.669
5138,0.423,0.92,1.258,0.1599999999999999,1.662,0.178,0.909,0.698
5139,0.354,1.002,1.375,0.091,1.82,0.051,0.968,0.7949999999999999
5140,0.547,0.828,2.048,0.163,2.052,0.04,1.076,0.734
5141,0.148,0.773,2.09,0.118,1.8025,0.281,0.929,0.706
5142,0.385,0.773,1.382,0.045,1.3065,0.245,0.746,0.704
5143,0.369,0.761,1.415,0.072,1.927,0.545,0.721,0.675
5144,0.411,0.956,1.367,0.1139999999999999,1.765,0.406,0.447,0.655
5145,0.5720000000000001,0.714,2.369,0.124,1.547,0.829,0.51,0.841
5146,1.007,0.6839999999999999,1.67,0.119,1.57,0.979,0.4679999999999999,0.679
5147,0.538,0.906,1.206,0.146,1.624,1.128,0.779,0.6499999999999999
5148,0.688,0.784,1.566,0.162,1.445,1.02,0.701,0.679
5149,0.902,0.683,1.604,0.298,1.224,0.924,0.763,0.751
5150,0.802,0.574,1.754,0.082,0.886,0.944,0.486,0.6060000000000001
5151,1.165,0.636,1.283,0.122,0.483,1.209,0.376,0.535
5152,1.458,0.827,1.265,0.205,0.467,1.3250000000000002,0.319,0.383
5153,1.4540000000000002,0.736,1.617,0.18,0.4679999999999999,1.5539999999999998,0.357,0.6459999999999999
5154,1.294,0.912,4.252,0.163,0.313,1.405,0.378,0.589
5155,1.8025,0.553,1.159,0.177,0.444,1.873,0.263,0.536
5156,1.7080000000000002,0.76,1.053,0.216,0.371,2.404,0.354,0.6
5157,1.851,0.483,1.927,0.0839999999999999,0.237,1.815,0.373,0.595
5158,2.641,0.732,1.263,0.164,0.3959999999999999,2.66,0.43,0.49
5159,2.925,0.6389999999999999,1.366,0.111,0.384,2.779,0.74,0.502
5160,3.427,0.677,1.1760000000000002,0.102,0.28,2.495,0.589,0.4659999999999999
5161,2.6260000000000003,0.628,1.228,0.137,0.381,2.939,0.505,0.444
5162,3.419,0.483,1.391,0.1659999999999999,0.115,3.267,0.618,0.591
5163,3.437,0.601,1.483,0.121,0.243,2.06,0.4639999999999999,0.591
5164,3.0620000000000003,1.086,2.006,0.184,0.226,1.377,0.897,0.482
5165,3.189,1.189,1.904,0.1709999999999999,0.166,0.899,0.758,0.6659999999999999
5166,3.1710000000000003,1.282,1.919,0.152,0.23,0.644,0.532,0.5409999999999999
5167,3.5,1.903,1.849,0.098,0.126,0.611,0.742,0.5609999999999999
5168,3.537,2.043,2.283,0.056,0.1139999999999999,0.643,0.6900000000000001,0.611
5169,3.323,2.009,2.524,0.098,0.152,0.656,1.007,0.598
5170,3.671,2.191,2.683,0.074,0.106,0.659,1.415,0.432
5171,3.893,2.228,6.046,0.066,0.181,0.965,1.116,0.4399999999999999
5172,3.978,2.434,3.75,0.347,0.086,3.428,1.462,0.394
5173,3.612,2.418,2.427,0.919,0.152,3.129,1.165,0.45
5174,3.6215,2.411,5.202,1.057,0.089,1.221,2.507,0.486
5175,3.532,2.4065000000000003,3.832,0.634,0.169,0.934,2.3440000000000003,0.4469999999999999
5176,3.569,2.49,2.62,0.525,0.182,0.859,1.637,0.474
5177,3.801,2.584,3.012,0.8099999999999999,0.213,1.247,2.222,0.45
5178,3.434,3.007,2.644,0.98,0.111,1.769,1.894,0.585
5179,3.2335000000000003,3.746,2.721,1.062,0.136,2.012,2.217,0.5509999999999999
5180,3.3725,4.819,2.877,0.728,0.153,2.326,1.837,0.471
5181,3.225,5.1850000000000005,2.871,0.7849999999999999,0.122,2.723,1.81,0.404
5182,3.126,4.932,2.696,0.675,0.267,3.375,1.555,0.502
5183,3.143,5.11,2.741,0.649,0.161,2.84,1.937,0.429
5184,3.187,5.492,2.693,0.658,0.296,2.712,2.472,0.436
5185,2.856,4.605,2.469,0.541,0.076,3.076,2.182,0.496
5186,2.736,4.13,2.748,0.679,0.194,3.494,1.749,0.306
5187,2.638,3.609,2.507,0.532,0.26,3.107,1.837,0.379
5188,2.607,4.062,2.436,0.412,0.202,3.053,1.864,0.374
5189,2.3,4.181,2.625,0.56,0.16,3.0010000000000003,1.909,0.263
5190,2.061,3.622,2.771,0.553,0.14,2.883,1.7920000000000005,0.436
5191,2.362,3.47,2.805,0.586,0.242,2.714,2.165,0.434
5192,2.492,3.355,2.685,0.624,0.234,2.665,2.346,0.3269999999999999
5193,2.517,3.585,2.684,0.509,0.273,2.752,2.07,0.334
5194,2.4530000000000003,3.833,2.854,0.625,0.352,2.68,1.943,0.323
5195,2.435,4.1,2.716,0.376,0.327,2.56,2.045,0.348
5196,2.226,4.591,3.01,0.528,0.439,2.4530000000000003,2.294,0.36
5197,2.404,4.05,2.771,0.542,0.493,2.595,2.425,0.346
5198,2.159,3.773,2.683,0.4039999999999999,0.3349999999999999,2.608,2.5780000000000003,0.333
5199,2.316,3.676,2.754,0.475,0.667,2.687,2.881,0.376
5200,2.297,3.578,2.574,0.5710000000000001,0.512,2.237,2.912,0.358
5201,2.357,3.642,2.829,0.5660000000000001,0.632,2.501,3.067,0.348
5202,2.522,4.517,2.698,0.417,0.6679999999999999,2.4000000000000004,3.1,0.503
5203,2.749,6.335,2.565,0.5449999999999999,0.681,2.392,3.109,0.421
5204,2.734,6.157,2.599,0.489,0.774,2.506,3.076,0.38
5205,3.149,6.319,2.637,0.54,0.915,2.474,3.015,0.469
5206,3.323,5.994,2.758,0.502,0.835,2.417,3.006,0.29
5207,3.4130000000000003,5.933999999999999,2.648,0.582,0.994,2.387,3.0090000000000003,0.3
5208,3.507,5.618,2.643,0.574,1.024,2.3840000000000003,3.072,0.267
5209,3.764,5.853,2.661,0.485,1.01,2.491,2.932,0.2209999999999999
5210,3.919,5.87,2.67,0.85,1.1,2.305,3.0810000000000004,0.181
5211,3.958,5.7,2.471,1.366,0.966,2.461,2.972,0.307
5212,4.062,4.948,2.54,2.051,1.048,2.402,2.964,0.276
5213,4.077999999999999,4.534000000000001,2.722,2.311,0.9175,2.637,3.035,0.279
5214,2.688,3.385,2.863,2.7670000000000003,1.119,2.436,2.926,0.209
5215,3.034,2.319,3.123,2.991,1.019,2.631,2.866,0.1999999999999999
5216,2.292,2.2990000000000004,3.325,3.191,1.071,2.382,2.689,0.162
5217,2.388,2.621,3.436,2.946,1.033,2.403,2.722,0.174
5218,2.781,2.93,3.909,2.95,1.064,2.691,2.776,0.107
5219,2.801,3.155,5.226,3.117,0.956,2.4320000000000004,2.893,0.118
5220,1.771,2.931,4.412,3.239,1.135,2.528,2.748,0.1149999999999999
5221,1.251,3.048,4.893000000000001,2.845,1.073,2.556,2.605,0.176
5222,0.962,3.265,5.139,2.673,0.946,2.53,2.714,0.156
5223,1.032,3.3335,5.595000000000001,2.811,0.935,2.607,2.508,0.156
5224,1.285,3.2085,5.343,2.224,0.8580000000000001,2.389,2.8920000000000003,0.194
5225,1.368,2.4415,5.501,2.292,0.97,2.484,2.701,0.043
5226,1.5710000000000002,2.099,5.554,1.97,0.891,2.641,2.721,0.147
5227,2.173,2.392,5.816,2.374,1.018,2.359,2.715,0.141
5228,3.004,2.089,6.758,1.969,0.8979999999999999,2.356,2.5940000000000003,0.121
5229,3.776,2.584,6.571999999999999,1.851,1.003,2.596,1.868,0.103
5230,2.884,2.9610000000000003,6.667,2.014,0.891,2.5,1.513,0.083
5231,2.736,3.459,6.725,2.348,0.922,2.284,1.918,0.069
5232,2.181,3.516,4.809,2.506,0.899,2.393,1.551,0.12
5233,2.362,4.162,4.124,3.1020000000000003,0.962,2.477,1.4540000000000002,0.1659999999999999
5234,2.003,5.626,3.24,3.329,0.957,2.424,1.109,0.205
5235,1.49,6.254,3.938,3.551,0.874,2.713,0.945,0.128
5236,1.887,6.511,4.574,3.531,0.988,2.428,0.855,0.2279999999999999
5237,1.366,5.3100000000000005,3.569,3.4,1.03,2.527,0.919,0.253
5238,0.8089999999999999,3.526,5.296,3.471,1.004,2.544,0.923,0.351
5239,0.6739999999999999,2.8680000000000003,4.616,3.5460000000000003,1.032,3.067,0.929,0.269
5240,1.795,2.644,3.732,3.52,0.835,3.132,1.05,0.419
5241,0.974,2.818,3.207,3.473,0.787,2.444,1.075,0.227
5242,1.035,2.388,3.418,3.028,0.735,2.408,0.992,0.796
5243,0.948,2.019,3.542,2.354,0.883,1.634,0.8260000000000001,0.654
5244,0.5900000000000001,1.954,3.311,2.598,0.863,1.079,0.8220000000000001,1.38
5245,0.066,2.237,4.317,2.386,0.8340000000000001,1.125,0.392,1.017
5246,0.233,1.5379999999999998,3.1,2.338,0.917,1.3010000000000002,0.669,0.875
5247,0.29,1.859,3.5380000000000003,2.377,0.869,1.197,0.601,0.931
5248,0.292,1.851,3.264,2.5330000000000004,0.98,1.269,0.359,1.408
5249,0.287,1.564,2.85,2.536,0.841,1.066,0.378,1.145
5250,0.55,1.709,4.111000000000001,2.766,0.881,0.985,0.4649999999999999,1.173
5251,0.399,1.274,3.119,3.325,0.837,0.635,0.349,2.21
5252,0.37,1.048,2.991,2.783,0.872,0.709,0.267,2.089
5253,0.22,0.981,3.576,2.612,0.86,0.573,0.274,1.133
5254,0.207,0.885,4.324,2.398,0.73,0.656,0.4589999999999999,1.075
5255,0.325,1.005,6.333,3.106,1.794,0.599,0.4679999999999999,0.908
5256,0.301,0.913,6.321,2.861,0.718,0.725,0.4679999999999999,0.944
5257,0.32,0.891,6.022,2.752,0.808,0.5650000000000001,0.4459999999999999,1.59
5258,0.313,0.7050000000000001,4.303,3.127,0.792,0.524,0.432,1.321
5259,0.3299999999999999,0.637,4.245,2.838,0.717,0.643,0.345,1.89
5260,0.361,0.3189999999999999,3.256,1.819,0.772,0.5670000000000001,0.278,2.109
5261,0.313,0.236,2.995,1.131,0.6890000000000001,0.527,0.378,3.286
5262,0.312,0.298,3.0,0.32,0.687,0.481,0.362,2.973
5263,0.392,0.177,2.416,0.282,0.817,0.364,0.299,2.646
5264,0.5760000000000001,0.212,2.555,0.36,0.712,0.521,0.196,0.8350000000000001
5265,2.516,0.3389999999999999,2.582,0.216,0.858,0.45,0.414,0.512
5266,0.223,0.235,2.155,0.239,0.675,0.336,0.317,0.649
5267,0.255,0.255,1.722,0.152,0.617,0.355,0.284,0.437
5268,0.529,0.354,2.555,0.201,0.751,0.454,0.252,0.904
5269,1.49,0.31,1.658,0.375,0.7090000000000001,0.219,0.391,0.907
5270,3.294,0.202,1.737,0.401,0.645,0.416,0.481,0.919
5271,4.101,0.289,1.59,0.416,0.798,0.344,0.317,0.942
5272,4.073,0.266,1.401,0.57,0.7909999999999999,0.432,0.259,1.241
5273,4.175000000000001,0.2269999999999999,1.003,0.575,1.519,0.628,0.292,0.99
5274,3.924,0.185,1.071,0.803,0.7090000000000001,0.367,0.366,1.029
5275,3.898,0.679,3.851,0.953,0.6659999999999999,0.3359999999999999,0.567,1.357
5276,3.9,1.6,0.92,1.199,0.662,0.467,0.5720000000000001,1.267
5277,3.705,3.09,4.656000000000001,1.499,0.747,0.368,0.569,1.84
5278,3.775,4.1530000000000005,0.733,2.594,0.633,0.52,0.5429999999999999,2.177
5279,4.111,4.7620000000000005,0.835,1.558,0.6020000000000001,0.407,0.412,2.487
5280,3.947,4.996,0.453,0.816,0.711,0.478,0.4579999999999999,2.763
5281,4.148,5.816,0.391,0.63,0.669,0.432,0.533,2.7880000000000003
5282,4.18,5.1370000000000005,0.306,0.908,0.534,0.335,0.603,2.7960000000000003
5283,3.645,5.285,0.361,1.13,0.633,0.452,0.75,2.813
5284,3.441,5.7330000000000005,0.447,0.92,0.5469999999999999,0.354,0.758,2.716
5285,3.39,6.255000000000001,0.233,1.32,0.8380000000000001,0.429,0.817,2.676
5286,3.416,5.917,0.356,1.527,0.401,0.779,0.779,2.85
5287,3.638,5.727,0.38,1.342,0.369,2.025,0.902,2.7880000000000003
5288,3.387,6.055,0.396,1.369,0.207,0.511,0.942,2.6
5289,3.02,6.1240000000000006,0.543,1.64,0.177,0.533,0.901,2.48
5290,2.901,6.0685,0.474,1.624,0.094,0.428,0.681,2.715
5291,2.896,5.872,0.295,1.472,0.106,0.498,0.866,2.575
5292,2.102,5.943,0.4599999999999999,1.419,0.054,0.594,0.81,2.512
5293,2.268,5.808999999999999,0.357,1.372,0.118,0.597,0.79,2.508
5294,1.662,5.614,0.31,1.3170000000000002,0.139,0.7090000000000001,0.779,2.262
5295,2.333,5.465,0.318,1.241,0.106,2.783,0.742,2.257
5296,1.539,5.188000000000001,0.35,1.398,0.11,0.864,0.8049999999999999,2.252
5297,1.5470000000000002,4.856999999999999,0.415,1.507,0.1129999999999999,1.17,0.765,2.083
5298,1.723,5.197,0.732,1.4289999999999998,0.107,0.759,0.778,2.375
5299,1.631,5.03,1.818,1.3535,0.167,0.558,0.843,2.155
5300,1.304,5.009,1.58,1.578,0.131,0.548,0.8380000000000001,2.109
5301,0.896,4.914,1.304,1.598,0.05,0.841,0.958,2.269
5302,0.575,4.67,1.144,1.611,0.0409999999999999,0.616,0.922,2.253
5303,0.473,4.268,0.949,1.533,0.125,0.832,1.017,2.203
5304,0.267,4.265,0.938,1.738,0.081,0.7290000000000001,0.937,2.154
5305,0.358,4.359999999999999,1.1989999999999998,1.845,0.128,0.708,0.778,2.326
5306,0.92,4.173,1.525,2.119,0.096,0.837,1.062,2.282
5307,1.789,4.263,2.129,2.092,0.108,0.81,1.0,2.02
5308,2.385,4.33,2.008,1.966,0.103,0.736,0.974,2.08
5309,2.002,4.3580000000000005,1.614,1.719,0.22,0.754,0.928,2.1420000000000003
5310,2.245,4.192,1.416,1.9145,0.266,0.8160000000000001,0.926,2.198
5311,2.356,4.382,1.384,1.745,0.173,0.908,0.897,2.2590000000000003
5312,1.797,4.571,2.21,1.722,0.38,0.902,0.866,2.2030000000000003
5313,1.95,4.103,2.758,1.678,0.8660000000000001,0.8009999999999999,1.061,2.135
5314,1.961,4.256,3.282,1.643,0.899,0.985,1.008,2.193
5315,1.682,3.879,3.623,1.639,0.78,0.875,1.043,2.076
5316,2.064,4.245,3.713,1.906,0.483,0.93,0.872,2.134
5317,1.777,4.109,3.882,2.029,0.829,0.886,1.076,1.927
5318,1.51,5.023,4.266,2.182,1.514,1.227,0.926,2.23
5319,1.207,6.097,4.275,2.346,1.024,1.194,0.947,2.219
5320,1.271,5.7940000000000005,4.494,2.189,0.68,1.34,1.0739999999999998,2.117
5321,1.844,6.101,4.524,2.36,1.584,1.274,1.061,2.164
5322,1.469,5.76,4.457,2.354,1.168,2.278,0.969,1.93
5323,2.135,4.511,4.209,2.232,1.23,2.248,1.034,2.124
5324,1.924,4.049,4.093,2.405,1.144,2.302,1.024,2.193
5325,2.045,3.224,4.427,2.365,1.725,2.436,0.913,2.0420000000000003
5326,1.755,2.787,4.573,2.3120000000000003,2.384,1.791,1.126,2.26
5327,1.469,2.545,4.863,2.6635,2.142,1.67,0.861,2.232
5328,2.264,2.636,4.994999999999999,2.723,2.366,1.477,0.966,2.4210000000000003
5329,2.101,2.523,4.889,2.709,1.704,1.088,1.114,2.277
5330,2.624,1.42,5.02,2.669,2.981,1.2999999999999998,0.947,2.321
5331,2.846,0.615,5.377000000000001,2.551,1.956,1.308,1.151,2.237
5332,2.503,0.283,5.0120000000000005,2.613,2.545,1.277,0.958,2.065
5333,3.484,0.174,5.16,2.326,2.779,1.273,1.129,1.893
5334,3.09,0.294,4.727,2.321,3.137,1.185,1.151,2.043
5335,3.813,0.1699999999999999,4.641,2.404,1.66,1.461,1.008,1.939
5336,4.0920000000000005,0.284,5.042,2.372,1.605,1.301,1.155,1.912
5337,3.914,0.22,4.894,2.406,2.368,1.425,1.088,2.141
5338,3.165,0.242,5.247,2.12,1.886,1.347,1.245,2.28
5339,2.838,0.357,5.25,2.187,1.988,1.32,1.206,2.168
5340,2.232,0.494,5.38,2.18,1.678,1.409,1.706,2.294
5341,3.394,0.6539999999999999,5.114,2.299,1.875,1.1880000000000002,2.342,2.346
5342,2.449,0.616,4.706,2.0195,1.765,1.561,2.402,2.056
5343,2.46,1.082,4.841,2.1630000000000003,1.7080000000000002,1.263,2.048,1.491
5344,2.212,0.924,4.6475,2.157,1.76,1.366,1.225,1.407
5345,2.407,1.326,4.955,2.106,1.924,1.386,1.262,1.579
5346,3.002,1.192,5.585,2.055,2.082,1.352,2.08,1.577
5347,2.954,1.315,5.798,1.957,2.186,1.41,1.909,1.494
5348,3.08,1.628,5.279999999999999,2.043,2.462,1.377,1.2599999999999998,1.398
5349,2.823,1.224,5.679,2.127,3.151,1.272,1.183,1.623
5350,3.473,1.516,5.585,2.153,3.223,1.33,1.245,1.489
5351,3.994,1.668,5.2865,2.177,3.14,1.465,1.343,1.391
5352,3.812,1.404,5.621,2.159,3.408,1.489,2.331,1.2679999999999998
5353,3.448,1.998,5.5920000000000005,1.984,3.478,1.365,2.3440000000000003,1.09
5354,3.156,2.116,5.997999999999999,1.747,3.435,1.47,2.903,1.083
5355,3.12,1.888,6.1370000000000005,1.549,3.277,1.386,2.623,1.002
5356,3.391,1.93,6.208,1.357,3.188,1.319,2.366,1.115
5357,3.759,2.373,6.111000000000001,1.501,3.057,1.2000000000000002,2.255,0.969
5358,3.274,2.358,6.461,1.742,3.088,1.347,2.507,0.993
5359,3.291,2.308,6.567,1.714,2.886,1.333,2.246,1.029
5360,3.738,2.314,6.247,1.252,3.062,1.277,2.293,1.045
5361,3.8825,1.963,5.959,1.108,3.1950000000000003,1.285,2.3150000000000004,1.081
5362,3.8025,2.412,3.729,1.164,2.798,1.502,2.407,1.039
5363,3.52,2.325,2.797,1.319,2.955,1.377,2.416,1.052
5364,3.518,2.126,2.013,1.513,3.047,1.786,2.207,0.984
5365,3.414,1.947,1.278,1.531,3.056,1.805,2.412,1.058
5366,3.227,2.064,0.595,1.458,2.835,1.957,2.419,1.119
5367,3.457,2.363,0.437,1.499,2.974,2.036,2.689,1.093
5368,3.151,2.222,0.36,1.7029999999999998,3.076,2.005,2.674,1.028
5369,3.397,2.734,0.3999999999999999,1.542,2.818,2.112,2.774,0.988
5370,3.265,3.151,0.587,1.49,2.963,2.168,2.63,0.954
5371,3.197,2.9210000000000003,0.484,1.5870000000000002,2.764,1.973,2.476,1.146
5372,3.074,3.356,0.868,1.731,2.528,2.146,2.789,0.938
5373,3.0940000000000003,3.43,0.5,1.855,2.938,1.948,2.574,1.006
5374,3.0090000000000003,3.326,1.359,1.831,2.933,2.113,2.036,0.821
5375,2.833,3.544,0.732,1.662,2.792,2.091,1.633,0.907
5376,2.768,3.626,0.935,1.5869999999999995,2.87,1.953,1.626,0.944
5377,3.047,3.999,0.919,1.451,2.886,2.358,1.404,0.761
5378,3.243,4.579000000000001,0.905,1.469,2.861,1.922,1.335,0.97
5379,3.3280000000000003,4.670999999999999,0.995,1.465,2.9930000000000003,2.238,1.434,0.6880000000000001
5380,3.33,5.02,1.239,1.524,3.001,2.165,1.5419999999999998,0.984
5381,3.3070000000000004,4.453,1.038,1.383,2.563,2.261,1.541,0.888
5382,3.373,4.816,0.877,1.172,2.693,2.084,1.471,0.813
