"","time","GC1_PM2_5","GC2_PM2_5","GC3_PM2_5","GC4_PM2_5","GC5_PM2_5","GC6_PM2_5","GC7_PM2_5","GC8_PM2_5","GC9_PM2_5","GC10_PM2_5"
"523",2024-02-27 00:50:00,0,0,0.042,0,0.024,0.034,0,0.114,0.096,0.014
"524",2024-02-27 01:00:00,0.016,0,0,0.05,0,0,0.044,0.054,NA,0.064
"525",2024-02-27 01:10:00,0.0225,0.032,0.0283333333333333,0.076,0.054,0.085,0.008,0.06,NA,0
"526",2024-02-27 01:20:00,NA,0.148,0.226,0.196,0.324,0.116,0.186,0.35,0.234,0.16
"527",2024-02-27 01:30:00,0,0.076,0.238,0.168,0.231666666666667,0.092,0.234,0.318,0.286,0.122
"528",2024-02-27 01:40:00,0.148,0.16,0.168,0.076,0.32,0.304,0.162,0.216,0.2,0.151666666666667
"529",2024-02-27 01:50:00,0.126,0.122,0.248,0.368,0.474,0.392,0.278,0.38,0.245,0.252
"530",2024-02-27 02:00:00,0.162,0.126,0.282,0.204,0.488,0.306,0.108,0.334,0.304,0.068
"531",2024-02-27 02:10:00,0.24,0.196,0.414,0.278333333333333,0.658,0.308,0.236,0.446,0.504,0.246
"532",2024-02-27 02:20:00,0.682,0.773333333333333,0.696,0.558,0.83,0.656,0.508,0.828,1,0.566
"533",2024-02-27 02:30:00,0.475,0.464,0.66,0.718,1.006,0.868,0.563333333333333,0.908,0.828,0.614
"534",2024-02-27 02:40:00,NA,0.364,0.356,0.516,0.694,0.344,0.404,0.452,0.674,0.496
"535",2024-02-27 02:50:00,0.955,1.67,1.78,1.594,1.97,1.77,1.596,1.83,1.982,1.352
"536",2024-02-27 03:00:00,0.742,0.598,0.786,0.856,0.994,0.778,0.644,0.858,1.034,0.678
"537",2024-02-27 03:10:00,1.406,1.34,1.38166666666667,1.352,1.678,1.35666666666667,1.234,1.458,1.622,1.122
"538",2024-02-27 03:20:00,1.712,1.52,1.814,1.658,1.868,1.776,1.76,1.858,1.852,1.56
"539",2024-02-27 03:30:00,3.112,3.226,3.392,3.488,3.85833333333333,3.516,3.19,3.692,3.914,3.354
"540",2024-02-27 03:40:00,7.386,7.076,7.706,6.964,8.998,7.45,7.206,7.322,6.994,6.69
"541",2024-02-27 03:50:00,5.224,5.936,5.388,5.686,5.446,5.5,5.496,5.97833333333333,6.23333333333333,5.018
"542",2024-02-27 04:00:00,4.048,3.682,3.682,3.674,3.94,3.888,3.796,3.968,4.15,3.724
"543",2024-02-27 04:10:00,2.904,2.948,2.834,3.00833333333333,3.106,2.868,2.772,3.138,2.85,2.57
"544",2024-02-27 04:20:00,1.598,1.78,1.784,1.69,2,1.782,1.708,2.044,1.95,1.794
"545",2024-02-27 04:30:00,1.462,1.284,1.132,1.076,1.612,1.306,1.32666666666667,1.508,1.47,1.196
"546",2024-02-27 04:40:00,1.422,1.46,1.6,1.888,1.636,1.764,1.864,1.582,1.718,1.37
"547",2024-02-27 04:50:00,4.745,5.616,5.668,5.484,6.45,5.784,6.01,6.288,6.48,5.564
"548",2024-02-27 05:00:00,10.534,10.406,9.726,10.088,11.426,9.368,10.312,10.418,11.38,9.154
"549",2024-02-27 05:10:00,10.025,12.646,12.1516666666667,12.144,14.242,12.282,12.716,13.086,13.196,11.324
"550",2024-02-27 05:20:00,NA,1.914,1.684,1.75,2.842,2.978,1.802,2.24,2.39,1.862
"551",2024-02-27 05:30:00,0.103333333333333,0.45,0.338,0.31,0.524,0.376666666666667,0.454,0.588,0.594,0.505
"552",2024-02-27 05:40:00,0.514,0.36,0.426,0.492,0.548,0.49,0.382,0.668,0.504,0.256
"553",2024-02-27 05:50:00,0.89,0.794,0.59,1.088,0.933333333333333,0.898,1.10333333333333,0.875,0.856666666666667,0.812
"554",2024-02-27 06:00:00,0.512,0.658,0.634,0.436,0.78,0.702,NA,0.668,0.658,0.616
"555",2024-02-27 06:10:00,0.366,0.526,0.328,0.326666666666667,0.596,0.578,0.105,0.626,0.45,0.434
"556",2024-02-27 06:20:00,0.014,0.126666666666667,0.26,0.208,0.414,0.234,0.052,0.496,0.23,0.132
"557",2024-02-27 06:30:00,0.126,0.134,0.228,0.27,0.266,0.234,0.163333333333333,0.39,0.218,0.226
"558",2024-02-27 06:40:00,0.866,0.994,0.97,0.792,1.234,0.93,0.956,1.238,1.036,0.826
"559",2024-02-27 06:50:00,0.768333333333333,0.868,0.89,0.846,1.122,0.804,0.706,1.064,1.104,0.75
"560",2024-02-27 07:00:00,0.28,0.178,0.384,0.426,0.246,0.274,0.068,0.392,0.248,0.154
"561",2024-02-27 07:10:00,0.63,0.524,0.458333333333333,0.672,0.75,0.692,0.506,1.016,0.688,0.496
"562",2024-02-27 07:20:00,0.09,0.066,0.134,0.084,0.27,0.362,0.05,0.388,0.168,0.082
"563",2024-02-27 07:30:00,0.048,0.114,0.202,0.098,0.192,0.0833333333333333,0.156,0.262,0.238,0.092
"564",2024-02-27 07:40:00,0.292,0.236,0.318,0.474,0.428,0.508,0.454,0.868,0.488,0.264
"565",2024-02-27 07:50:00,0.75,0.622,0.638,0.68,1.02166666666667,0.93,0.89,1.10166666666667,0.794,0.795
"566",2024-02-27 08:00:00,1.084,0.988,1.068,0.958,1.234,1.092,1.132,0.844,1.13,0.828
"567",2024-02-27 08:10:00,0.028,0.0666666666666667,0.022,0.124,0.184,0.1,0.108,0.122,0.166666666666667,0.03
"568",2024-02-27 08:20:00,0.412,0.232,0.276,0.216,0.352,0.322,0.272,0.55,0.346,0.256
"569",2024-02-27 08:30:00,0.014,0.038,0.054,0.05,0.16,0.102,0.0316666666666667,0.382,0.038,0.016
"570",2024-02-27 08:40:00,0.122,0.134,0.176,0.196,0.526,0.174,0.162,0.588,0.232,0.298
"571",2024-02-27 08:50:00,0.005,0.098,0.074,0.206,0.468,0.212,0.146,0.332,0.358,0.222
"572",2024-02-27 09:00:00,0.198,0.066,0.094,0.17,0.194,0.078,0.188,0.25,0.048,0.118
"573",2024-02-27 09:10:00,0.01,0.032,0.066,0,0.144,0.118,0.024,0.294,0.068,0.046
"574",2024-02-27 09:20:00,0.018,0.016,0.092,0.058,0.05,0,0.076,0.106,0.076,0.052
"575",2024-02-27 09:30:00,0.048,0.024,0,0.118,0.036,0.0433333333333333,0.014,0.306,0.072,0.01
"576",2024-02-27 09:40:00,0,0,0.044,0.038,0.054,0.08,0,0.144,0.1,0
"577",2024-02-27 09:50:00,0.014,0.008,0.014,0,0.02,0.038,0.048,0.08,0.122,0.005
"578",2024-02-27 10:00:00,0,0.016,0.004,0.024,0,0.01,0,0.044,0,0
"579",2024-02-27 10:10:00,0,0,0,0,0.014,0,0,0.133333333333333,0,0.108
"580",2024-02-27 10:20:00,0.014,0,0,0,0,0,NA,0.018,0,0
"581",2024-02-27 10:30:00,0,0.006,0,0.025,0,0.036,0,0.046,0,0
"582",2024-02-27 10:40:00,0,0.028,0,0.082,0.028,0,0,0.056,0,0.018
"583",2024-02-27 10:50:00,0,0,0.008,0,0,0.09,0.034,0.088,0,0
"584",2024-02-27 11:00:00,0.014,NA,0,0.016,0,0.044,0.024,0.148,0,0.05
"585",2024-02-27 11:10:00,0.006,0.09,0,0.034,0,0.018,0,0.11,0,0
"586",2024-02-27 11:20:00,0,0,0,0,0.02,0.055,0,0.09,0.048,0
"587",2024-02-27 11:30:00,0,0.044,0,0,0.06,0,0,0.156,0.072,0.008
"588",2024-02-27 11:40:00,0,0.036,0.014,0.044,0.0566666666666667,0.052,0.01,0.092,0.004,0.056
"589",2024-02-27 11:50:00,0.022,0.022,0,0.036,0.028,0,0.006,0.116,0.116,0
"590",2024-02-27 12:00:00,0,0.078,0.014,0.034,0,0,0.038,0.205,0.0216666666666667,0.006
"591",2024-02-27 12:10:00,0,0.034,0.074,0,0,0,0.06,0.022,0.046,0.022
"592",2024-02-27 12:20:00,0.07,0.078,0.074,0.145,0.122,0.132,0.018,0.27,0.106,0.094
"593",2024-02-27 12:30:00,0.03,0.045,0,0.036,0.024,0.016,0.04,0.138,0.078,0
"594",2024-02-27 12:40:00,0.121666666666667,0.104,0.032,0.03,0.128,0.142,0.0283333333333333,0.16,0.068,0.056
"595",2024-02-27 12:50:00,0.092,0.112,0.148,0.228,0.152,0.136,0.108,0.434,0.066,0.024
"596",2024-02-27 13:00:00,0.126,0.198,0.116,0.35,0.122,0.318,0.162,0.486,0.352,0.134
"597",2024-02-27 13:10:00,0.232,0.118,0.494,0.108,0.312,0.234,0.076,0.528,0.258,0.236
"598",2024-02-27 13:20:00,0.228,0.318,0.2,0.378,0.444,0.4,0.166,0.326,0.336,0.398
"599",2024-02-27 13:30:00,0.18,0.266,0.124,0.24,0.18,0.066,0.07,0.602,0.132,0.192
"600",2024-02-27 13:40:00,0.156,0.134,0.142,0.242,0.331666666666667,0.162,0.138,0.424,0.154,0.104
"601",2024-02-27 13:50:00,0.47,0.515,0.422,0.266,0.244,0.532,0.334,0.806,0.518,0.355
"602",2024-02-27 14:00:00,0.204,NA,0.302,0.21,0.286,0.356,0.314,0.668333333333333,0.3325,0.224
"603",2024-02-27 14:10:00,0.12,0.173333333333333,0.228,0.216,0.458,0.378,0.13,0.546,NA,0.174
"604",2024-02-27 14:20:00,2.054,1.982,2.142,1.80666666666667,2.296,2.448,2.7,2.606,0.815,2.144
"605",2024-02-27 14:30:00,0.18,0.221666666666667,0.214,0.294,0.372,0.198,NA,0.336,0.234,NA
"606",2024-02-27 14:40:00,0.11,0.034,0.156,0.108,0.278,0.18,0.025,0.376,0.352,NA
"607",2024-02-27 14:50:00,0.096,0.128,0.136,0.142,0.308,0.284,0.166,0.398,0.376,0.004
"608",2024-02-27 15:00:00,0.056,0.156,0.038,0.154,0.234,0.22,0.056,0.592,0.248,0.018
"609",2024-02-27 15:10:00,0.074,0.13,0.146,0.088,0.15,0.092,0.038,0.5,0.07,0.02
"610",2024-02-27 15:20:00,0.104,0.056,0.11,0.276,0.18,0.211666666666667,0.124,0.394,0.224,0.118
"611",2024-02-27 15:30:00,0.052,0.088,0.076,0.182,0.194,0.158,0.098,0.436,0.128,0.054
"612",2024-02-27 15:40:00,0.12,0.11,0.124,0.208,0.19,0.29,0.256666666666667,0.538,0.08,0.0666666666666667
"613",2024-02-27 15:50:00,0.044,0.158,0.236,0.206,0.074,0.188,NA,0.326,0.436,0.268
"614",2024-02-27 16:00:00,0.204,0.182,0.102,0.11,0.214,0.186,0.18,0.51,0.194,0.2
"615",2024-02-27 16:10:00,0.152,0.048,0.244,0.278,0.184,0.174,0.01,0.634,0.26,0.172
"616",2024-02-27 16:20:00,0.07,0.218,0.204,0.194,0.314,0.16,0.234,0.434,0.215,0.136
"617",2024-02-27 16:30:00,0.47,0.701666666666667,0.896,0.91,0.994,0.722,0.898,0.99,1.264,1.42
"618",2024-02-27 16:40:00,0.98,0.894,1.238,1.63166666666667,1.392,1.456,1.36166666666667,1.334,1.638,1.72
"619",2024-02-27 16:50:00,0.604,1.376,1.894,1.822,1.712,1.604,1.794,1.484,2.028,2.34
"620",2024-02-27 17:00:00,0.691666666666667,0.63,1.328,1.066,1.316,1.632,0.698,1.352,1.672,1.266
"621",2024-02-27 17:10:00,0.154,0.112,0.328,0.646,0.362,0.386,0.216,0.452,0.424,0.382
"622",2024-02-27 17:20:00,0.27,0.188,0.286666666666667,0.49,0.282,0.346,0.138,0.544,0.416,0.384
"623",2024-02-27 17:30:00,0.078,0.052,0.144,0.16,0.188,0.218,0.238,0.358,0.258,0.118
"624",2024-02-27 17:40:00,0.254,0.168,0.408,0.362,0.298,0.218333333333333,0.254,0.296,0.306,0.33
"625",2024-02-27 17:50:00,0.046,0.094,0.232,0.12,0.212,0.146,0.188,0.126,0.29,0.154
"626",2024-02-27 18:00:00,0.102,0.148,0.204,0.322,0.221666666666667,0.184,0.128,0.346666666666667,0.232,0.155
"627",2024-02-27 18:10:00,0.038,0.01,0.232,0.33,0.206,0.328,0.198,0.188,0.4,0.248
"628",2024-02-27 18:20:00,0.118,0.113333333333333,0.184,0.352,0.374,0.236,0.22,0.55,0.366666666666667,0.266
"629",2024-02-27 18:30:00,0.22,0.334,0.234,0.486,0.544,0.386,0.128,0.946,0.822,0.618
"630",2024-02-27 18:40:00,0.854,0.794,0.964,1.26166666666667,1.01,1.162,0.886,1.16,1.51,1.388
"631",2024-02-27 18:50:00,0.324,0.466,0.538,0.81,0.542,0.66,0.66,0.768,0.516,0.784
"632",2024-02-27 19:00:00,0.0316666666666667,0.1,0.368,0.31,0.262,0.356,0.33,0.444,0.376,0.586
"633",2024-02-27 19:10:00,0.47,0.242,0.492,0.586,0.678,0.492,0.49,0.44,0.532,0.86
"634",2024-02-27 19:20:00,1.02,1.128,1.39,1.976,1.554,1.89,1.392,1.352,1.846,1.732
"635",2024-02-27 19:30:00,1.63,1.258,2.194,2.318,1.458,2.23,1.79,1.886,2.002,2.156
"636",2024-02-27 19:40:00,1.364,1.784,1.946,2.54,1.28,2.40166666666667,2.008,2.008,2.774,2.504
"637",2024-02-27 19:50:00,1.336,1.436,1.902,2.06,NA,1.66,1.716,1.93,2.04,2.002
"638",2024-02-27 20:00:00,0.614,0.898,1.2,1.516,1.54,1.238,1.362,1.15166666666667,1.818,1.54666666666667
"639",2024-02-27 20:10:00,0.302,0.312,0.936,1.204,0.874,1.076,0.484,1.016,1.298,1.046
"640",2024-02-27 20:20:00,0.31,0.186666666666667,1.084,0.83,0.852,1.092,0.98,1.036,0.936666666666667,1.008
"641",2024-02-27 20:30:00,0.008,0.032,0.602,0.582,0.546,0.56,0.414,0.59,0.67,0.424
"642",2024-02-27 20:40:00,0.056,0.088,0.26,0.361666666666667,0.538,0.398,0.218,0.348,0.352,0.434
"643",2024-02-27 20:50:00,0.0566666666666667,0.152,0.192,0.148,0.274,0.144,0.326,0.218,0.102,0.21
"644",2024-02-27 21:00:00,0.014,0,0.252,0.32,0.172,0.246,0.35,0.332,0.278,0.212
"645",2024-02-27 21:10:00,0,0,0.312,0.278,0.388,0.382,0.294,0.662,0.336,0.368
"646",2024-02-27 21:20:00,0,0,0.118,0.164,0.378,0.242,0.292,0.21,0.202,0.102
"647",2024-02-27 21:30:00,0.024,0.034,0.293333333333333,0.412,0.478,0.286666666666667,0.354,0.322,0.404,0.492
"648",2024-02-27 21:40:00,1.014,1.058,1.474,1.542,1.458,1.576,1.228,1.558,1.686,2.356
"649",2024-02-27 21:50:00,1.718,1.786,2.388,3.086,2.27333333333333,2.22,1.984,1.98,2.616,2.97
"650",2024-02-27 22:00:00,3.02,2.078,3.516,3.56,3.556,4.148,3.494,3.292,3.292,4.98333333333333
"651",2024-02-27 22:10:00,5.658,5.61,7.53,8.248,5.906,7.71,6.87,7.05333333333333,10.405,9.346
"652",2024-02-27 22:20:00,3.79,3.92666666666667,4.978,6.018,4.436,5.634,5.258,5.084,6.76,5.986
"653",2024-02-27 22:30:00,2.84666666666667,3.04,4.57,5.30666666666667,3.13333333333333,4.59666666666667,4.85666666666667,4.74666666666667,5.675,5.55666666666667
