UTCDateTime,pm2_5_atm
2024/03/14T07:04:30z,0.16
2024/03/14T07:06:30z,0.22
2024/03/14T07:08:10z,0
2024/03/14T07:10:10z,0.37
2024/03/14T07:12:10z,0.32
2024/03/14T07:14:10z,0.44
2024/03/14T07:16:10z,0.2
2024/03/14T07:18:10z,0.16
2024/03/14T07:20:10z,0.12
2024/03/14T07:22:10z,0.07
2024/03/14T07:24:10z,0.3
2024/03/14T07:26:10z,0.17
2024/03/14T07:27:52z,0.28
2024/03/14T07:29:52z,0.43
2024/03/14T07:31:52z,0.34
2024/03/14T07:33:52z,0.38
2024/03/14T07:35:52z,0.49
2024/03/14T07:37:52z,0.22
2024/03/14T07:39:52z,0.66
2024/03/14T07:41:52z,0.89
2024/03/14T07:43:52z,0.12
2024/03/14T07:45:52z,0.49
2024/03/14T07:47:32z,0.78
2024/03/14T07:49:32z,0.22
2024/03/14T07:51:32z,0.18
2024/03/14T07:53:32z,0.77
2024/03/14T07:55:32z,0.5
2024/03/14T07:57:32z,0.54
2024/03/14T07:59:32z,0.93
2024/03/14T08:01:32z,0.66
2024/03/14T08:03:32z,0.63
2024/03/14T08:05:32z,0.64
2024/03/14T08:07:12z,0.71
2024/03/14T08:09:12z,0.37
2024/03/14T08:11:12z,0.59
2024/03/14T08:13:12z,0.88
2024/03/14T08:15:12z,0.64
2024/03/14T08:17:12z,0.69
2024/03/14T08:19:12z,0.83
2024/03/14T08:21:12z,0.34
2024/03/14T08:23:12z,0.65
2024/03/14T08:25:12z,0.69
2024/03/14T08:26:53z,1.36
2024/03/14T08:28:53z,1.15
2024/03/14T08:30:53z,0.4
2024/03/14T08:32:53z,0
2024/03/14T08:34:53z,0.31
2024/03/14T08:36:53z,0.25
2024/03/14T08:38:53z,0.19
2024/03/14T08:40:53z,0
2024/03/14T08:42:53z,0.4
2024/03/14T08:44:53z,0.39
2024/03/14T08:46:34z,0.43
2024/03/14T08:48:34z,0.73
2024/03/14T08:50:34z,0.4
2024/03/14T08:52:34z,0.3
2024/03/14T08:54:34z,0.15
2024/03/14T08:56:34z,0.03
2024/03/14T08:58:34z,0.24
2024/03/14T09:00:34z,0.28
2024/03/14T09:02:34z,0.44
2024/03/14T09:04:34z,0.53
2024/03/14T09:06:15z,0.49
2024/03/14T09:08:15z,0.55
2024/03/14T09:10:15z,0.18
2024/03/14T09:12:15z,0.25
2024/03/14T09:14:15z,0.44
2024/03/14T09:16:15z,0.22
2024/03/14T09:18:15z,0.31
2024/03/14T09:20:15z,0.54
2024/03/14T09:22:15z,0.24
2024/03/14T09:24:15z,0.29
2024/03/14T09:25:56z,0.15
2024/03/14T09:27:56z,0.07
2024/03/14T09:29:56z,0.6
2024/03/14T09:31:56z,0.25
2024/03/14T09:33:56z,0.53
2024/03/14T09:35:56z,0.5
2024/03/14T09:37:56z,1.04
2024/03/14T09:39:56z,0.55
2024/03/14T09:41:56z,1
2024/03/14T09:43:56z,0.9
2024/03/14T09:45:36z,0.47
2024/03/14T09:47:36z,0.54
2024/03/14T09:49:36z,0.14
2024/03/14T09:51:36z,0.15
2024/03/14T09:53:36z,0.42
2024/03/14T09:55:36z,0.57
2024/03/14T09:57:36z,0.46
2024/03/14T09:59:36z,0.75
2024/03/14T10:01:36z,0.86
2024/03/14T10:03:36z,1.69
2024/03/14T10:05:17z,1.26
2024/03/14T10:07:17z,1.67
2024/03/14T10:09:17z,0.97
2024/03/14T10:11:17z,0.86
2024/03/14T10:13:17z,0.47
2024/03/14T10:15:17z,0.1
2024/03/14T10:17:17z,0.09
2024/03/14T10:19:17z,0.02
2024/03/14T10:21:17z,0.55
2024/03/14T10:23:17z,0.5
2024/03/14T10:24:58z,0.42
2024/03/14T10:26:58z,0.8
2024/03/14T10:28:58z,0.75
2024/03/14T10:30:58z,0.39
2024/03/14T10:32:58z,1.07
2024/03/14T10:34:58z,0.85
2024/03/14T10:36:58z,0.71
2024/03/14T10:38:58z,0.91
2024/03/14T10:40:58z,1.28
2024/03/14T10:42:58z,0.49
2024/03/14T10:44:38z,1.04
2024/03/14T10:46:38z,1.2
2024/03/14T10:48:38z,1.18
2024/03/14T10:50:38z,1.43
2024/03/14T10:52:38z,1.71
2024/03/14T10:54:38z,1.39
2024/03/14T10:56:38z,0.7
2024/03/14T10:58:38z,1.07
2024/03/14T11:00:38z,0.81
2024/03/14T11:02:38z,0.76
2024/03/14T11:04:18z,0.76
2024/03/14T11:06:18z,0.52
2024/03/14T11:08:18z,0.86
2024/03/14T11:10:18z,0.54
2024/03/14T11:12:18z,0.68
2024/03/14T11:14:18z,0.49
2024/03/14T11:16:18z,0.93
2024/03/14T11:18:18z,0.65
2024/03/14T11:20:18z,0.91
2024/03/14T11:22:18z,0.88
2024/03/14T11:23:58z,0.78
2024/03/14T11:25:58z,0.6
2024/03/14T11:27:58z,0.39
2024/03/14T11:29:58z,0.66
2024/03/14T11:31:58z,0.47
2024/03/14T11:33:58z,0.75
2024/03/14T11:35:58z,0.91
2024/03/14T11:37:58z,0.39
2024/03/14T11:39:58z,0.38
2024/03/14T11:41:58z,0.43
2024/03/14T11:43:39z,0.57
2024/03/14T11:45:39z,1.05
2024/03/14T11:47:39z,0.6
2024/03/14T11:49:39z,0.77
2024/03/14T11:51:39z,1.25
2024/03/14T11:53:39z,0.88
2024/03/14T11:55:39z,0.98
2024/03/14T11:57:39z,0.93
2024/03/14T11:59:39z,0.98
2024/03/14T12:01:39z,1.53
2024/03/14T14:01:46z,1.17
2024/03/14T14:03:46z,1.28
2024/03/14T14:05:46z,1.09
2024/03/14T14:07:46z,1.62
2024/03/14T14:09:46z,0.48
2024/03/14T14:11:46z,1.34
2024/03/14T14:13:46z,1.12
2024/03/14T14:15:46z,1.12
2024/03/14T14:17:46z,1.48
2024/03/14T14:19:46z,1.03
2024/03/14T14:21:27z,2.11
2024/03/14T14:23:27z,0.83
2024/03/14T14:25:27z,1.19
2024/03/14T14:27:27z,1.09
2024/03/14T14:29:27z,1.37
2024/03/14T14:31:27z,0.98
2024/03/14T14:33:27z,0.26
2024/03/14T14:35:27z,0.66
2024/03/14T14:37:27z,0.44
2024/03/14T14:39:27z,0.02
2024/03/14T14:41:08z,0.13
2024/03/14T14:43:08z,0.05
2024/03/14T14:45:08z,0.51
2024/03/14T14:47:08z,0.34
2024/03/14T14:49:08z,0.16
2024/03/14T14:51:08z,0.32
2024/03/14T14:53:08z,0.41
2024/03/14T14:55:08z,0.3
2024/03/14T14:57:08z,0.29
2024/03/14T14:59:08z,0.02
2024/03/14T15:00:48z,0.24
2024/03/14T15:02:48z,0.22
2024/03/14T15:04:48z,0.33
2024/03/14T15:06:48z,0.64
2024/03/14T15:08:48z,0.31
2024/03/14T15:10:48z,0.12
2024/03/14T15:12:48z,0
2024/03/14T15:14:48z,0.2
2024/03/14T15:16:48z,0.5
2024/03/14T15:18:48z,0.28
2024/03/14T15:20:30z,0.13
2024/03/14T15:22:30z,0
2024/03/14T15:24:30z,0.18
2024/03/14T15:26:30z,0
2024/03/14T15:28:30z,0.02
2024/03/14T15:30:30z,0.08
2024/03/14T15:32:30z,0.17
2024/03/14T15:34:30z,0.18
2024/03/14T15:36:30z,0
2024/03/14T15:38:30z,0.24
2024/03/14T15:40:11z,0.18
2024/03/14T15:42:11z,0.1
2024/03/14T15:44:11z,0
2024/03/14T15:46:11z,0
2024/03/14T15:48:11z,0.21
2024/03/14T15:50:11z,0.32
2024/03/14T15:52:11z,0.23
2024/03/14T15:54:11z,0.02
2024/03/14T15:56:11z,0.16
2024/03/14T15:58:11z,0.08
2024/03/14T15:59:52z,0.65
2024/03/14T16:01:52z,0.31
2024/03/14T16:03:52z,0.16
2024/03/14T16:05:52z,0.25
2024/03/14T16:07:52z,0.17
2024/03/14T16:09:52z,0.12
2024/03/14T16:11:52z,0.68
2024/03/14T16:13:52z,0.3
2024/03/14T16:15:52z,0.26
2024/03/14T16:17:52z,0.17
2024/03/14T16:19:32z,0.18
2024/03/14T16:21:32z,0.17
2024/03/14T16:23:32z,0.12
2024/03/14T16:25:32z,0.25
2024/03/14T16:27:32z,0.1
2024/03/14T16:29:32z,0.07
2024/03/14T16:31:32z,0.53
2024/03/14T16:33:32z,0.39
2024/03/14T16:35:32z,0.17
2024/03/14T16:37:32z,0.39
2024/03/14T16:39:13z,0.09
2024/03/14T16:41:13z,0.08
2024/03/14T16:43:13z,0.3
2024/03/14T16:45:13z,0.04
2024/03/14T16:47:13z,0
2024/03/14T16:49:13z,0.1
2024/03/14T16:51:13z,0.03
2024/03/14T16:53:13z,0.57
2024/03/14T16:55:13z,0.33
2024/03/14T16:57:13z,0.44
2024/03/14T16:58:54z,0
2024/03/14T17:00:54z,0.25
2024/03/14T17:02:54z,0.09
2024/03/14T17:04:54z,0.18
2024/03/14T17:06:54z,0.21
2024/03/14T17:08:54z,0.07
2024/03/14T17:10:54z,0.05
2024/03/14T17:12:54z,0.18
2024/03/14T17:14:54z,0
2024/03/14T17:16:54z,0.58
2024/03/14T17:18:35z,0.2
2024/03/14T17:20:35z,0.32
2024/03/14T17:22:35z,0.33
2024/03/14T17:24:35z,0.04
2024/03/14T17:26:35z,0.12
2024/03/14T17:28:35z,0.1
2024/03/14T17:30:35z,0.29
2024/03/14T17:32:35z,0.2
2024/03/14T17:34:35z,0.34
2024/03/14T17:36:35z,0.24
2024/03/14T17:38:15z,0.18
2024/03/14T17:40:15z,0.39
2024/03/14T17:42:15z,0.26
2024/03/14T17:44:15z,0.47
2024/03/14T17:46:15z,0.41
2024/03/14T17:48:15z,0.2
2024/03/14T17:50:15z,0.6
2024/03/14T17:52:15z,0.18
2024/03/14T17:54:15z,0.28
2024/03/14T17:56:15z,0.07
2024/03/14T17:57:56z,0.33
2024/03/14T17:59:56z,0.07
2024/03/14T18:01:56z,0.05
2024/03/14T18:03:56z,0.18
2024/03/14T18:05:56z,0.1
2024/03/14T18:07:56z,0.08
2024/03/14T18:09:56z,0
2024/03/14T18:11:56z,0.18
2024/03/14T18:13:56z,0.12
2024/03/14T18:15:56z,0
2024/03/14T18:17:37z,0.49
2024/03/14T18:19:37z,0.03
2024/03/14T18:21:37z,0
2024/03/14T18:23:37z,0.18
2024/03/14T18:25:37z,0.2
2024/03/14T18:27:37z,0.24
2024/03/14T18:29:37z,0.62
2024/03/14T18:31:37z,0.19
2024/03/14T18:33:37z,0.32
2024/03/14T18:35:37z,0.14
2024/03/14T18:37:18z,0.22
2024/03/14T18:39:18z,0.19
2024/03/14T18:41:18z,0
2024/03/14T18:43:18z,0.07
2024/03/14T18:45:18z,0.31
2024/03/14T18:47:18z,0.22
2024/03/14T18:49:18z,0.24
2024/03/14T18:51:18z,0
2024/03/14T18:53:18z,0.02
2024/03/14T18:55:18z,0
2024/03/14T18:56:59z,0.18
2024/03/14T18:58:59z,0.02
2024/03/14T19:00:59z,0
2024/03/14T19:02:59z,0.25
2024/03/14T19:04:59z,0
2024/03/14T19:06:59z,0
2024/03/14T19:08:59z,0.34
2024/03/14T19:10:59z,0.11
2024/03/14T19:12:59z,0.05
2024/03/14T19:14:59z,0
2024/03/14T19:16:39z,0
2024/03/14T19:18:39z,0.26
2024/03/14T19:20:39z,0.18
2024/03/14T19:22:39z,0.25
2024/03/14T19:24:39z,0.02
2024/03/14T19:26:39z,0
2024/03/14T19:28:39z,0
2024/03/14T19:30:39z,0
2024/03/14T19:32:39z,0
2024/03/14T19:34:39z,0
2024/03/14T19:36:20z,0
2024/03/14T19:38:20z,0.1
2024/03/14T19:40:20z,0.09
2024/03/14T19:42:20z,0
2024/03/14T19:44:20z,0
2024/03/14T19:46:20z,0
2024/03/14T19:48:20z,0
2024/03/14T19:50:20z,0
2024/03/14T19:52:20z,0
2024/03/14T19:54:20z,0
2024/03/14T19:56:01z,0
2024/03/14T19:58:01z,0
2024/03/14T20:00:01z,0
2024/03/14T20:02:01z,0
2024/03/14T20:04:01z,0
2024/03/14T20:06:01z,0
2024/03/14T20:08:01z,0
2024/03/14T20:10:01z,0
2024/03/14T20:12:01z,0
2024/03/14T20:14:01z,0
2024/03/14T20:15:42z,0
2024/03/14T20:17:42z,0
2024/03/14T20:19:42z,0.02
2024/03/14T20:21:42z,0.04
2024/03/14T20:23:42z,0
2024/03/14T20:25:42z,0.03
2024/03/14T20:27:42z,0.17
2024/03/14T20:29:42z,0.39
2024/03/14T20:31:42z,0.05
2024/03/14T20:33:42z,0.09
2024/03/14T20:35:22z,0.29
2024/03/14T20:37:22z,0
2024/03/14T20:39:22z,0.11
2024/03/14T20:41:22z,0.09
2024/03/14T20:43:22z,0.17
2024/03/14T20:45:22z,0.19
2024/03/14T20:47:22z,0
2024/03/14T20:49:22z,0.05
2024/03/14T20:51:22z,0
2024/03/14T20:53:22z,0.15
2024/03/14T20:55:03z,0.49
2024/03/14T20:57:03z,0.18
2024/03/14T20:59:03z,0.05
2024/03/14T21:01:03z,0
2024/03/14T21:03:03z,0
2024/03/14T21:05:03z,0
2024/03/14T21:07:03z,0
2024/03/14T21:09:03z,0.02
2024/03/14T21:11:03z,0
2024/03/14T21:13:03z,0
2024/03/14T21:14:44z,0
2024/03/14T21:16:44z,0.14
2024/03/14T21:18:44z,0.09
2024/03/14T21:20:44z,0.09
2024/03/14T21:22:44z,0
2024/03/14T21:24:44z,0
2024/03/14T21:26:44z,0.05
2024/03/14T21:28:44z,0
2024/03/14T21:30:44z,0
2024/03/14T21:32:44z,0
2024/03/14T21:34:25z,0
2024/03/14T21:36:25z,0
2024/03/14T21:38:25z,0
2024/03/14T21:40:25z,0
2024/03/14T21:42:25z,0
2024/03/14T21:44:25z,0
2024/03/14T21:46:25z,0.12
2024/03/14T21:48:25z,0
2024/03/14T21:50:25z,0
2024/03/14T21:52:25z,0.12
2024/03/14T21:54:05z,0
2024/03/14T21:56:05z,0.1
2024/03/14T21:58:05z,0.16
2024/03/14T22:00:05z,0.04
2024/03/14T22:02:05z,0.34
2024/03/14T22:04:05z,0.59
2024/03/14T22:06:05z,0.25
2024/03/14T22:08:05z,0.02
2024/03/14T22:10:05z,0
2024/03/14T22:12:05z,0
2024/03/14T22:13:46z,0
2024/03/14T22:15:46z,0.12
2024/03/14T22:17:46z,0
2024/03/14T22:19:46z,0
2024/03/14T22:21:46z,0
2024/03/14T22:23:46z,0.31
2024/03/14T22:25:46z,0
2024/03/14T22:27:46z,0
2024/03/14T22:29:46z,0.31
2024/03/14T22:31:46z,0.37
2024/03/14T22:33:27z,0.53
2024/03/14T22:35:27z,0.17
2024/03/14T22:37:27z,0.09
2024/03/14T22:39:27z,0.18
2024/03/14T22:41:27z,0.24
2024/03/14T22:43:27z,0.36
2024/03/14T22:45:27z,0.41
2024/03/14T22:47:27z,0.36
2024/03/14T22:49:27z,0.34
2024/03/14T22:51:27z,0.17
2024/03/14T22:53:08z,0
2024/03/14T22:55:08z,0.46
2024/03/14T22:57:08z,0.89
2024/03/14T22:59:08z,0.35
2024/03/14T23:01:08z,0.5
2024/03/14T23:03:08z,0.17
2024/03/14T23:05:08z,0.16
2024/03/14T23:07:08z,0.28
2024/03/14T23:09:08z,0.29
2024/03/14T23:11:08z,0.42
2024/03/14T23:12:49z,0
2024/03/14T23:14:49z,0
2024/03/14T23:16:49z,0.26
2024/03/14T23:18:49z,0
2024/03/14T23:20:49z,0
2024/03/14T23:22:49z,0
2024/03/14T23:24:49z,0.26
2024/03/14T23:26:49z,0.04
2024/03/14T23:28:49z,0.05
2024/03/14T23:30:49z,0.29
2024/03/14T23:32:29z,0
2024/03/14T23:34:29z,0
2024/03/14T23:36:29z,0.2
2024/03/14T23:38:29z,0.09
2024/03/14T23:40:29z,0.05
2024/03/14T23:42:29z,0
2024/03/14T23:44:29z,0
2024/03/14T23:46:29z,0.05
2024/03/14T23:48:29z,0.11
2024/03/14T23:50:29z,0
2024/03/14T23:52:10z,0
2024/03/14T23:54:10z,0.57
2024/03/14T23:56:10z,0.33
2024/03/14T23:58:10z,0
